Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
216	20.0	16.9888	13.68	479.91	0.0	42.56	1000.0	1000.0
219	22.0	15.987	14.19	531.37	0.0	47.32	1000.0	1000.0
246	24.0	18.7457	14.14	492.13	0.0	52.32	1000.0	1000.0
248	28.0	23.0453	14.83	562.54	0.0	60.12	1000.0	1000.0
225	20.0	17.2631	14.64	436.17	0.0	44.31	1000.0	1000.0
247	18.0	13.7487	10.74	448.52	0.0	52.52	1000.0	1000.0
223	20.0	15.5807	13.83	484.96	0.0	43.02	1000.0	1000.0
216	18.0	16.1389	13.21	438.05	0.0	73.02	1000.0	1000.0
216	22.0	9.3177	7.4	549.27	0.0	48.82	1000.0	1000.0
224	21.0	17.6087	14.2	524.38	0.0	46.53	1000.0	1000.0
216	21.0	14.4418	11.82	519.07	0.0	86.89	1000.0	1000.0
242	25.0	20.9828	14.68	504.61	0.0	53.71	1000.0	1000.0
216	23.0	14.289	11.73	554.12	0.0	93.07	1000.0	1000.0
242	21.0	16.5832	14.29	455.85	0.0	45.36	1000.0	1000.0
242	25.0	27.5543	13.94	511.68	0.0	54.29	1000.0	1000.0
240	17.0	13.7547	12.08	421.14	0.0	70.07	1000.0	1000.0
242	23.0	20.5923	14.33	477.27	0.0	50.65	1000.0	1000.0
217	22.0	18.5993	14.78	531.45	0.0	47.26	1000.0	1000.0
223	27.0	11.2042	9.43	654.26	0.0	58.72	1000.0	1000.0
216	19.0	8.1754	6.34	421.16	0.0	40.5	1000.0	1000.0
248	22.0	9.7287	7.74	526.39	0.0	46.72	1000.0	1000.0
228	22.0	9.9236	8.33	539.12	0.0	90.47	1000.0	1000.0
223	24.0	18.4675	14.78	587.53	0.0	52.41	1000.0	1000.0
247	23.0	19.2655	14.71	516.2	0.0	50.69	1000.0	1000.0
221	29.0	23.4966	13.98	588.39	0.0	63.02	1000.0	1000.0
224	23.0	14.9144	12.26	556.15	0.0	93.55	1000.0	1000.0
222	26.0	21.9675	13.97	527.87	0.0	56.29	1000.0	1000.0
227	23.0	9.4533	7.89	559.33	0.0	94.04	1000.0	1000.0
222	29.0	12.2108	10.43	713.41	0.0	64.23	1000.0	1000.0
247	23.0	17.3028	14.08	481.95	0.0	50.79	1000.0	1000.0
242	28.0	27.9614	14.54	579.09	0.0	61.97	1000.0	1000.0
216	29.0	21.9427	14.28	581.61	0.0	62.25	1000.0	1000.0
241	24.0	22.1873	14.07	495.87	0.0	52.71	1000.0	1000.0
218	30.0	12.4702	0.0	720.36	0.0	158.23	1000.0	1000.0
228	27.0	11.5535	9.93	665.38	0.0	104.1	1000.0	1000.0
242	23.0	24.0262	14.66	469.63	0.0	49.8	1000.0	1000.0
227	63.0	25.0509	13.84	1280.3	0.0	138.2	1000.0	1000.0
227	61.0	51.523	44.09	1353.25	0.0	133.82	1000.0	1000.0
221	56.0	65.1449	43.67	1150.62	0.0	123.82	1000.0	1000.0
216	44.0	17.6824	13.81	918.24	0.0	95.87	1000.0	1000.0
228	50.0	43.3249	13.99	1031.02	0.0	110.52	1000.0	1000.0
222	58.0	67.227	44.94	1249.22	0.0	242.7	1000.0	1000.0
227	63.0	25.0509	13.84	1280.3	0.0	138.2	1000.0	1000.0
227	61.0	51.523	44.09	1353.25	0.0	133.82	1000.0	1000.0
221	56.0	65.1449	43.67	1150.62	0.0	123.82	1000.0	1000.0
216	44.0	17.6824	13.81	918.24	0.0	95.87	1000.0	1000.0
228	50.0	43.3249	13.99	1031.02	0.0	110.52	1000.0	1000.0
222	58.0	67.227	44.94	1249.22	0.0	242.7	1000.0	1000.0
242	13.0	6.0251	4.1	292.36	0.0	28.37	1000.0	1000.0
244	12.0	13.9304	0.0	295.85	0.0	63.97	1000.0	1000.0
225	17.0	7.5785	5.59	420.09	0.0	36.86	1000.0	1000.0
