Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
221	294.0	309.4341	283.29	5986.87	0.02	1594.07	1000.0	1000.0
226	326.0	296.4434	281.97	7061.48	0.0	722.79	1000.0	1000.0
215	281.0	110.0842	102.04	6680.44	0.0	622.74	1000.0	1000.0
241	302.0	122.0563	101.64	6411.08	0.0	669.9	1000.0	1000.0
225	318.0	122.9087	102.73	6341.3	0.0	705.03	1000.0	1000.0
246	304.0	117.2351	103.24	7238.5	0.0	675.09	1000.0	1000.0
246	309.0	303.6422	281.03	6474.98	0.0	685.29	1000.0	1000.0
244	317.0	199.5273	191.67	7533.68	0.0	702.9	1000.0	1000.0
246	281.0	399.0487	373.85	6675.3	0.0	622.44	1000.0	1000.0
247	300.0	120.2666	101.74	6074.97	0.0	665.84	1000.0	1000.0
228	290.0	288.1217	279.41	6883.02	0.0	731.26	1000.0	1000.0
221	297.0	285.261	252.69	6464.26	0.0	659.62	1000.0	1000.0
222	311.0	137.7738	132.84	7393.24	0.0	691.1	1000.0	1000.0
216	283.0	113.4039	101.97	6063.61	0.0	627.94	1000.0	1000.0
228	290.0	286.001	249.12	6895.32	0.0	643.06	1000.0	1000.0
215	305.0	230.7433	221.93	7249.38	0.0	676.16	1000.0	1000.0
242	314.0	149.358	133.12	6443.76	0.0	695.8	1000.0	1000.0
223	311.0	318.2122	309.76	6629.21	0.0	1302.41	1000.0	1000.0
241	309.0	295.0524	278.83	6687.09	0.0	685.06	1000.0	1000.0
240	330.0	229.1026	223.28	7836.08	0.0	732.54	1000.0	1000.0
216	301.0	203.6712	192.79	6523.5	0.0	668.81	1000.0	1000.0
221	297.0	155.6499	132.76	5890.39	0.0	658.42	1000.0	1000.0
221	296.0	260.1885	251.95	7015.03	0.0	655.69	1000.0	1000.0
242	279.0	156.774	132.54	5526.66	0.0	619.18	1000.0	1000.0
247	292.0	162.2087	132.25	5791.82	0.0	647.33	1000.0	1000.0
217	304.0	170.3438	161.08	7229.23	0.0	674.23	1000.0	1000.0
244	286.0	244.3185	219.39	5776.89	0.0	635.2	1000.0	1000.0
248	303.0	304.084	279.22	6272.49	0.0	672.02	1000.0	1000.0
222	307.0	298.0116	280.76	6564.66	0.0	680.04	1000.0	1000.0
247	312.0	265.9769	253.45	6788.34	0.0	692.14	1000.0	1000.0
213	317.0	207.2508	191.49	6834.16	0.0	703.83	1000.0	1000.0
242	331.0	323.9198	312.33	7491.84	0.0	734.53	1000.0	1000.0
220	277.0	270.2836	250.21	5846.68	0.0	614.12	1000.0	1000.0
241	289.0	276.7925	250.43	5955.13	0.0	641.47	1000.0	1000.0
213	301.0	192.5361	163.28	6090.76	0.0	666.75	1000.0	1000.0
226	318.0	121.7082	101.43	6445.37	0.0	706.2	1000.0	1000.0
244	294.0	192.2673	161.91	5816.74	0.0	651.92	1000.0	1000.0
213	297.0	263.3287	252.51	6426.68	0.0	658.32	1000.0	1000.0
248	286.0	266.0475	251.93	6136.43	0.0	634.63	1000.0	1000.0
227	297.0	254.3539	222.45	6292.95	0.0	1245.8	1000.0	1000.0
213	312.0	122.703	102.6	6231.51	0.07	692.59	1000.0	1000.0
241	299.0	118.9531	101.01	6128.43	0.0	663.74	1000.0	1000.0
242	310.0	122.936	102.85	7375.78	0.0	687.98	1000.0	1000.0
241	302.0	282.5039	252.38	7176.7	0.0	878.18	1000.0	1000.0
225	287.0	114.3226	100.18	6096.22	0.0	635.69	1000.0	1000.0
217	310.0	305.8959	279.12	6364.67	0.0	687.69	1000.0	1000.0
226	294.0	198.4094	192.5	6982.2	0.0	652.57	1000.0	1000.0
227	291.0	295.8896	275.98	6253.85	0.0	646.05	1000.0	1000.0
223	2457.6	2049.5668	1955.04	57842.31	3.91	5419.44	4878.0	4878.0
218	2457.6	2265.1706	2227.94	58137.76	3.59	10288.88	4902.0	4902.0
227	2457.6	2209.0831	2173.8	58044.72	1.28	10272.33	4895.0	4895.0
226	2457.6	1293.0746	1258.1	56164.68	0.0	9939.34	4736.0	4736.0
220	2457.6	2009.1569	1965.48	57739.62	0.0	10218.12	4869.0	4869.0
221	885.0	356.6958	340.65	21006.65	0.0	2937.96	1769.0	1769.0
224	609.0	225.0104	185.65	14470.87	0.0	1353.2	1218.0	1218.0
213	603.0	334.8131	309.64	12793.23	0.0	1339.07	1205.0	1205.0
219	561.0	214.728	192.02	20137.6	0.0	2058.99	1122.0	1122.0
225	602.0	622.3732	583.38	20308.27	0.0	1900.54	1203.0	1203.0
247	583.0	216.1426	183.06	12123.47	0.0	1293.5	1164.0	1164.0
227	606.0	278.7189	237.98	12781.65	0.0	1346.49	1212.0	1212.0
239	597.0	241.2632	202.97	12770.62	0.0	1326.02	1193.0	1193.0
239	639.0	255.7572	0.0	13089.06	0.0	3466.02	1276.0	1276.0
217	614.0	239.0577	220.29	14578.52	0.0	1363.37	1227.0	1227.0
223	584.0	1630.1861	1559.3	29069.25	0.0	5141.34	1167.0	1167.0
246	618.0	688.4014	632.62	22016.52	0.0	3132.58	1234.0	1234.0
213	597.0	649.3055	597.38	22045.6	0.0	3897.52	1193.0	1193.0
221	594.0	221.821	191.53	14107.31	0.0	1319.14	1187.0	1187.0
219	584.0	235.6219	202.16	13876.88	0.0	1297.47	1168.0	1168.0
247	610.0	240.9298	212.24	13104.68	0.0	1354.1	1219.0	1219.0
221	587.0	258.7642	247.65	13933.75	0.0	1304.21	1174.0	1174.0
226	619.0	268.408	250.1	13428.1	0.0	1373.42	1236.0	1236.0
247	632.0	244.2446	218.3	13392.81	0.0	1402.8	1263.0	1263.0
223	599.0	239.7872	212.12	12879.88	0.0	1329.89	1197.0	1197.0
240	586.0	216.1892	190.59	12227.75	0.0	1301.07	1171.0	1171.0
217	599.0	225.4585	188.04	12591.05	0.0	2973.16	1196.0	1196.0
217	636.0	298.7924	225.51	18420.14	0.0	1948.2	1272.0	1272.0
222	625.0	247.6349	210.06	13052.27	0.0	1387.42	1249.0	1249.0
224	572.0	224.7835	191.95	12320.54	0.0	1270.98	1144.0	1144.0
246	602.0	254.5896	200.39	12268.57	0.0	1337.62	1204.0	1204.0
244	602.0	237.987	217.53	13063.03	0.0	1336.5	1203.0	1203.0
242	608.0	231.3509	214.78	14426.32	0.0	1348.98	1214.0	1214.0
223	624.0	555.8574	459.38	21888.58	0.0	2048.69	1246.0	1246.0
228	561.0	250.298	215.29	11575.81	0.0	1246.07	1121.0	1121.0
239	590.0	498.7983	455.9	20541.12	0.0	2474.27	1179.0	1179.0
239	622.0	244.4725	218.72	13228.81	0.0	2610.27	1244.0	1244.0
217	593.0	248.9519	201.45	12280.64	0.0	1317.05	1185.0	1185.0
228	574.0	221.9218	186.8	11709.66	0.0	1274.85	1147.0	1147.0
240	577.0	221.8347	185.41	13708.63	0.0	1281.76	1154.0	1154.0
225	590.0	235.1098	202.53	14002.9	0.0	1309.42	1178.0	1178.0
227	610.0	244.7596	209.8	12968.49	0.0	1354.79	1219.0	1219.0
223	583.0	219.4739	190.41	11991.52	0.0	1294.53	1165.0	1165.0
248	634.0	249.7228	219.1	15042.55	0.0	1406.71	1266.0	1266.0
219	590.0	233.8777	209.64	13997.02	0.0	1310.23	1179.0	1179.0
213	581.0	227.1094	217.68	13807.84	0.0	2438.54	1162.0	1162.0
247	607.0	278.3735	236.72	12754.59	0.0	1347.05	1212.0	1212.0
241	617.0	238.6952	215.49	13377.2	0.0	1370.54	1233.0	1233.0
242	602.0	227.0889	221.46	12698.15	0.0	2525.61	1203.0	1203.0
223	602.0	227.2944	220.52	14284.36	0.0	2522.93	1202.0	1202.0
239	604.0	246.55	218.58	12699.6	0.0	1341.77	1208.0	1208.0
226	590.0	215.267	185.36	12377.17	0.0	1310.88	1180.0	1180.0
225	597.0	235.8993	217.59	14153.86	0.0	1324.96	1192.0	1192.0
248	619.0	243.5589	217.24	13287.98	0.0	1374.07	1237.0	1237.0
228	573.0	261.4847	246.2	13614.45	0.0	1272.86	1146.0	1146.0
213	1843.2	904.4904	874.14	51050.58	3.59	9033.76	3588.0	3588.0
244	1843.2	906.3941	0.0	50614.38	4.24	11590.57	3548.0	3548.0
221	1843.2	702.1673	660.39	43664.86	0.0	4090.17	3681.0	3681.0
240	1843.2	704.4835	657.55	42448.58	4.33	3976.21	3579.0	3579.0
222	1843.2	1099.9051	1029.51	42983.34	3.61	7169.41	3624.0	3624.0
223	1843.2	799.9654	771.6	43521.41	0.0	7700.5	3669.0	3669.0
246	1843.2	778.1923	752.38	43275.12	0.0	4053.66	3648.0	3648.0
227	1843.2	1041.9011	1014.09	42191.07	4.77	9661.28	3557.0	3557.0
223	1843.2	1084.9757	1059.48	42404.88	0.2	3972.02	3575.0	3575.0
246	1945.6	756.4254	722.96	44005.51	4.36	4122.23	3710.0	3710.0
246	1843.2	854.4846	794.59	43476.34	4.59	7692.45	3665.0	3665.0
228	1843.2	670.7403	627.88	41488.53	0.16	3886.15	3498.0	3498.0
228	1843.2	763.1149	722.9	43106.36	4.31	4037.89	3634.0	3634.0
244	573.0	219.6226	193.14	12261.59	0.14	1272.86	1146.0	1146.0
241	392.0	142.9442	129.72	8517.91	0.0	869.05	1000.0	1000.0
241	390.0	154.8008	128.89	7881.69	0.0	865.27	1000.0	1000.0
226	407.0	152.0327	131.94	8477.36	0.0	904.41	1000.0	1000.0
244	406.0	159.1593	129.48	8052.1	0.0	901.66	1000.0	1000.0
213	411.0	161.6051	128.05	8140.04	0.0	911.64	1000.0	1000.0
224	408.0	158.696	129.65	8084.3	0.0	905.26	1000.0	1000.0
244	396.0	153.2257	127.22	8150.75	0.0	878.61	1000.0	1000.0
226	394.0	155.3754	132.0	7954.9	0.0	873.48	1000.0	1000.0
221	390.0	219.3915	188.62	7752.64	0.0	864.53	1000.0	1000.0
228	442.0	169.5521	158.92	10498.02	0.0	980.68	1000.0	1000.0
221	416.0	157.2429	128.78	8314.94	0.0	923.3	1000.0	1000.0
223	375.0	146.2881	128.7	7991.32	0.0	833.07	1000.0	1000.0
225	409.0	315.5036	0.0	8855.2	0.0	2220.45	1000.0	1000.0
228	391.0	154.0193	121.36	7938.27	0.0	867.25	1000.0	1000.0
247	404.0	160.4508	127.65	8006.23	0.0	896.48	1000.0	1000.0
228	404.0	150.4133	128.98	8446.72	0.0	896.37	1000.0	1000.0
246	395.0	149.4917	129.41	8262.67	0.0	877.48	1000.0	1000.0
247	404.0	237.5775	219.53	9599.16	0.0	896.39	1000.0	1000.0
222	416.0	157.8663	128.35	8267.87	0.0	922.97	1000.0	1000.0
227	410.0	153.1534	130.92	8417.53	0.0	910.43	1000.0	1000.0
246	405.0	154.3753	131.72	8220.12	0.0	898.29	1000.0	1000.0
240	410.0	160.9969	129.62	8200.32	0.0	1717.94	1000.0	1000.0
228	431.0	161.5396	130.6	8547.47	0.0	957.42	1000.0	1000.0
213	391.0	152.8324	132.2	8116.16	0.0	868.65	1000.0	1000.0
219	389.0	241.6904	204.92	9236.11	0.0	862.49	1000.0	1000.0
221	427.0	156.5864	123.21	8553.78	0.0	946.79	1000.0	1000.0
228	387.0	139.0148	128.89	9179.88	0.0	858.57	1000.0	1000.0
248	393.0	155.6659	120.42	7909.77	0.0	872.93	1000.0	1000.0
247	409.0	153.5944	129.37	8339.9	0.0	908.5	1000.0	1000.0
247	405.0	150.3661	125.22	8415.11	0.0	898.89	1000.0	1000.0
246	407.0	146.2475	131.48	8681.74	0.0	903.01	1000.0	1000.0
244	381.0	152.1821	128.3	7816.59	0.0	845.12	1000.0	1000.0
213	427.0	165.6267	160.7	10155.81	0.0	2319.1	1000.0	1000.0
221	425.0	157.0237	131.2	8493.27	0.0	942.81	1000.0	1000.0
227	2150.4	886.6982	0.0	50328.25	3.59	11525.1	4243.0	4243.0
242	2150.4	904.4079	867.65	50619.48	3.72	8957.29	4268.0	4268.0
240	2150.4	847.1834	813.01	50558.8	521.99	4739.91	4266.0	4266.0
247	2150.4	882.8125	840.25	50015.73	0.0	4685.59	4217.0	4217.0
221	2252.8	842.3372	809.13	51070.43	4.69	4784.54	4306.0	4306.0
226	2150.4	842.8601	813.53	50788.22	24.34	6815.29	4283.0	4283.0
248	2150.4	927.1537	895.01	49780.56	0.0	4663.52	4197.0	4197.0
241	2150.4	888.8358	856.44	49661.16	0.0	9183.11	4187.0	4187.0
223	2150.4	1093.36	1042.75	58443.79	4.14	13385.09	4240.0	4240.0
217	2252.8	950.0564	929.52	51592.19	0.0	9129.68	4350.0	4350.0
224	573.0	220.4212	191.71	12052.38	3.99	2405.78	1146.0	1146.0
241	1228.8	497.5851	480.22	28753.39	4.93	6021.27	2467.0	2467.0
247	1228.8	441.9242	421.26	27985.72	0.0	2620.27	2358.0	2358.0
242	1331.2	871.2579	837.79	29443.45	0.0	2756.98	2481.0	2481.0
247	1228.8	449.3878	426.42	28818.15	0.0	2698.31	2428.0	2428.0
223	1228.8	536.6998	504.74	29061.53	0.02	2721.14	2449.0	2449.0
242	1228.8	501.333	474.15	29084.97	0.0	6067.09	2451.0	2451.0
228	1228.8	467.8889	455.74	28112.27	0.0	5023.55	2369.0	2369.0
225	1228.8	552.3518	516.34	28929.91	0.12	2708.9	2438.0	2438.0
228	1331.2	906.0956	883.24	29192.11	0.0	2733.25	2460.0	2460.0
241	1228.8	504.643	474.56	28793.15	0.0	2695.98	2426.0	2426.0
244	1228.8	539.1978	505.59	29015.46	0.0	5131.6	2445.0	2445.0
224	1228.8	882.3458	856.2	28660.13	10.34	2683.41	2415.0	2415.0
213	1331.2	478.011	457.78	29485.4	0.0	2760.76	2485.0	2485.0
241	1331.2	909.6411	0.0	29816.62	0.0	6824.5	2513.0	2513.0
241	1228.8	1139.1813	1123.38	36210.06	2.12	6405.81	2350.0	2350.0
228	1228.8	517.1332	475.06	27684.47	0.0	2591.93	2333.0	2333.0
240	1228.8	841.1057	823.29	26138.98	0.0	5795.28	2403.0	2403.0
242	1228.8	638.012	602.43	36144.27	4.7	3385.25	2393.0	2393.0
247	1331.2	1410.8957	1346.96	35694.07	0.14	6314.22	2491.0	2491.0
248	1228.8	417.5348	396.5	27285.31	0.0	2556.01	2300.0	2300.0
227	1228.8	842.8319	807.96	28702.34	0.02	6569.28	2419.0	2419.0
248	1228.8	509.9496	473.13	28851.19	0.0	5102.42	2431.0	2431.0
246	1228.8	536.9906	514.55	28882.68	0.0	5108.24	2434.0	2434.0
225	1228.8	477.6623	458.85	28113.79	0.08	2632.32	2369.0	2369.0
223	1228.8	842.3483	812.46	27307.0	0.0	2556.59	2301.0	2301.0
240	1228.8	507.7212	481.44	29121.78	0.0	2726.73	2454.0	2454.0
223	1228.8	535.4856	514.0	28767.36	0.0	6583.88	2424.0	2424.0
222	1228.8	604.8281	569.93	28080.43	0.0	4966.01	2366.0	2366.0
240	1228.8	484.671	452.24	28817.46	0.0	2698.16	2428.0	2428.0
224	1228.8	520.1467	458.35	28960.06	0.0	5121.73	2440.0	2440.0
246	1228.8	839.1846	747.09	28375.57	0.0	2656.82	2391.0	2391.0
241	1331.2	641.111	596.08	29804.57	0.0	5557.03	2512.0	2512.0
223	1331.2	908.9752	854.91	29249.8	0.0	3251.03	2465.0	2465.0
241	1228.8	1002.0664	966.87	36928.0	0.0	3458.57	2368.0	2368.0
240	1228.8	463.6595	410.16	26309.24	0.0	2721.08	2449.0	2449.0
219	1228.8	457.8879	413.48	25431.16	0.16	2601.28	2341.0	2341.0
240	1228.8	553.2939	507.05	32058.97	3.77	6986.89	2411.0	2411.0
221	1228.8	866.6137	834.75	28482.44	0.0	2666.82	2400.0	2400.0
222	1228.8	449.3587	429.52	28282.51	0.0	5001.73	2383.0	2383.0
223	1228.8	491.7199	459.96	28539.46	0.0	2672.24	2405.0	2405.0
224	1228.8	497.236	480.01	28930.53	0.0	5373.47	2438.0	2438.0
240	1228.8	452.0166	427.8	27871.09	0.04	2609.48	2349.0	2349.0
244	1228.8	452.314	425.88	28270.68	0.03	2646.92	2382.0	2382.0
242	291.0	110.9087	100.88	6899.39	0.0	645.98	1000.0	1000.0
227	294.0	174.7365	162.83	6330.2	0.0	652.14	1000.0	1000.0
222	299.0	116.6665	102.36	6241.43	0.0	663.97	1000.0	1000.0
246	302.0	115.4039	101.86	6353.21	0.0	670.86	1000.0	1000.0
246	304.0	110.8541	102.79	6940.23	0.0	675.09	1000.0	1000.0
241	300.0	117.7014	102.42	6193.93	0.0	665.84	1000.0	1000.0
242	308.0	111.4823	102.35	6681.8	0.0	683.37	1000.0	1000.0
244	319.0	120.5921	98.64	6486.88	0.0	707.28	1000.0	1000.0
217	283.0	112.7502	97.8	6071.94	0.0	627.94	1000.0	1000.0
217	290.0	113.3052	102.6	6210.84	0.0	643.05	1000.0	1000.0
226	314.0	120.6178	102.08	6355.19	0.0	695.8	1000.0	1000.0
219	314.0	120.3437	101.39	6364.47	0.0	697.09	1000.0	1000.0
247	297.0	109.8304	102.2	7059.38	0.0	658.43	1000.0	1000.0
222	296.0	114.9649	102.27	6236.09	0.0	655.69	1000.0	1000.0
227	279.0	107.3503	102.24	6627.5	0.0	619.18	1000.0	1000.0
224	285.0	104.7372	72.15	5762.24	0.0	1194.17	1000.0	1000.0
227	318.0	118.9624	102.09	6552.29	0.0	706.2	1000.0	1000.0
227	294.0	115.6833	102.09	6157.25	0.0	651.92	1000.0	1000.0
244	297.0	116.5916	95.42	6166.27	0.0	658.32	1000.0	1000.0
224	320.0	125.0051	102.26	6354.66	0.0	710.68	1000.0	1000.0
219	312.0	122.5538	97.87	6227.13	0.0	692.58	1000.0	1000.0
224	314.0	122.3594	102.9	6254.14	0.0	696.89	1000.0	1000.0
227	332.0	128.5305	102.0	6592.14	0.0	737.42	1000.0	1000.0
223	318.0	120.1619	98.08	6498.64	0.0	706.09	1000.0	1000.0
221	287.0	300.479	277.46	6818.55	0.0	635.7	1000.0	1000.0
223	2457.6	1270.8078	1189.65	65632.92	0.0	6149.76	4887.0	4887.0
213	2457.6	2167.5026	1966.88	64646.09	4.19	14181.07	4820.0	4820.0
246	2457.6	1019.3555	979.3	58138.16	0.0	9826.15	4902.0	4902.0
246	2457.6	1247.4836	1191.32	64608.07	1116.91	11434.58	4810.0	4810.0
223	2457.6	1238.9887	1179.66	64512.71	0.0	6044.67	4790.0	4790.0
248	2457.6	1171.036	1128.43	63186.55	3.63	11182.97	4832.0	4832.0
226	2560.0	1493.4927	1459.32	64628.21	0.0	11438.23	4922.0	4922.0
221	2457.6	997.1632	0.0	55944.95	0.0	12812.14	4717.0	4717.0
217	2457.6	949.3153	912.97	56682.36	13.12	10102.58	4780.0	4780.0
224	914.0	528.7736	515.13	19208.55	0.0	4450.77	1827.0	1827.0
223	923.0	1011.0288	930.54	28132.64	0.0	4975.19	1845.0	1845.0
225	880.0	329.3664	310.24	20891.45	0.0	1955.14	1760.0	1760.0
226	941.0	365.6206	333.28	20383.91	0.0	2090.09	1881.0	1881.0
225	889.0	557.0276	518.14	18985.77	0.0	1973.54	1776.0	1776.0
213	939.0	368.0831	0.0	20147.16	0.0	5099.4	1878.0	1878.0
246	907.0	337.4777	309.71	19452.32	0.0	3806.76	1814.0	1814.0
217	913.0	400.558	357.47	21672.96	0.0	2028.42	1826.0	1826.0
221	920.0	962.275	938.85	29244.91	0.0	3860.02	1839.0	1839.0
240	919.0	357.0944	333.0	21805.82	0.0	2040.94	1837.0	1837.0
226	889.0	339.1106	303.72	21100.71	0.0	1974.79	1777.0	1777.0
241	936.0	1208.6611	1158.98	28320.32	0.0	3371.3	1872.0	1872.0
222	902.0	335.2074	300.73	19455.61	0.0	2002.69	1802.0	1802.0
226	917.0	345.3718	309.16	21750.47	0.0	2035.6	1832.0	1832.0
224	929.0	399.3013	366.1	22034.87	0.0	2062.4	1856.0	1856.0
242	879.0	332.5944	309.8	19117.55	0.0	1952.35	1757.0	1757.0
239	896.0	1639.5858	1436.36	28324.86	0.0	4922.52	1791.0	1791.0
248	910.0	349.0399	323.8	21587.5	0.0	2829.16	1818.0	1818.0
225	914.0	398.3811	355.45	21688.65	0.0	2029.78	1827.0	1827.0
240	891.0	326.4335	306.53	21154.84	0.0	1979.79	1782.0	1782.0
223	941.0	393.184	363.18	22341.23	0.0	2090.97	1882.0	1882.0
242	897.0	359.5087	337.45	21274.91	0.0	1992.51	1793.0	1793.0
247	929.0	876.2698	853.4	29213.78	0.0	2735.49	1857.0	1857.0
221	861.0	326.8162	297.91	20439.86	0.0	1912.8	1722.0	1722.0
213	955.0	385.2168	366.92	22654.43	0.0	4005.2	1908.0	1908.0
240	871.0	612.4041	580.26	18693.24	0.0	4730.42	1742.0	1742.0
246	901.0	484.3617	447.58	21376.79	0.0	2000.72	1801.0	1801.0
226	912.0	414.9937	377.31	21642.99	0.0	2025.7	1823.0	1823.0
217	924.0	2360.3111	2284.11	36050.67	0.0	6377.84	1846.0	1846.0
241	906.0	330.1215	309.47	21492.59	0.0	2011.58	1810.0	1810.0
240	891.0	347.3144	316.86	19128.64	0.0	3739.14	1782.0	1782.0
242	883.0	362.8356	330.19	20951.09	0.0	1960.66	1765.0	1765.0
248	896.0	327.9884	306.28	21255.69	0.0	1989.23	1790.0	1790.0
244	940.0	379.0284	0.0	19997.99	0.0	5102.91	1879.0	1879.0
221	861.0	1667.4221	1523.26	27775.0	0.0	4911.79	1720.0	1720.0
244	878.0	354.0074	330.3	20837.02	0.09	1950.01	1755.0	1755.0
241	935.0	465.2788	428.78	20086.93	0.0	3924.51	1870.0	1870.0
227	933.0	371.811	338.96	22134.46	0.0	2071.65	1864.0	1864.0
244	925.0	359.8412	331.0	21955.95	0.0	3881.44	1849.0	1849.0
228	901.0	346.6279	329.4	19013.01	0.0	3781.18	1802.0	1802.0
219	927.0	349.4007	335.06	22001.48	0.0	2873.84	1853.0	1853.0
241	925.0	371.9776	339.72	20021.27	0.0	3882.38	1850.0	1850.0
244	922.0	333.5972	309.62	21871.66	0.0	2047.07	1842.0	1842.0
241	877.0	476.6611	445.66	28095.04	0.13	2630.54	1753.0	1753.0
223	901.0	360.49	335.43	21387.96	0.0	2001.65	1801.0	1801.0
244	865.0	314.0891	278.11	18118.18	0.0	3630.71	1730.0	1730.0
240	924.0	379.8128	357.98	21917.27	0.0	3688.69	1846.0	1846.0
221	912.0	369.6394	336.07	19538.93	0.0	2025.96	1823.0	1823.0
223	890.0	324.876	307.55	21119.79	0.0	1976.48	1779.0	1779.0
239	899.0	1760.0613	1582.96	29275.69	0.0	2741.14	1796.0	1796.0
213	889.0	337.0327	0.0	19106.92	0.0	4824.76	1776.0	1776.0
246	955.0	1100.1801	935.13	29355.04	0.0	5191.93	1910.0	1910.0
246	952.0	350.0233	338.04	22600.9	0.0	2505.9	1904.0	1904.0
247	944.0	505.3115	0.0	22407.53	0.0	5126.52	1888.0	1888.0
242	880.0	357.707	327.36	20878.41	0.0	1953.89	1759.0	1759.0
219	898.0	458.9145	426.65	21301.79	0.0	3657.46	1794.0	1794.0
217	944.0	381.074	367.17	22394.9	0.0	3959.22	1886.0	1886.0
247	927.0	366.2159	334.53	19989.79	0.0	2058.61	1853.0	1853.0
239	878.0	351.7067	340.27	20828.47	0.0	1949.38	1754.0	1754.0
240	920.0	330.0484	297.43	21840.67	0.0	2044.19	1840.0	1840.0
248	890.0	407.9171	391.26	18818.0	0.0	3732.92	1779.0	1779.0
247	890.0	341.1066	305.6	19004.99	0.0	1976.2	1779.0	1779.0
247	900.0	363.0829	336.72	21368.85	0.0	1999.91	1800.0	1800.0
247	921.0	358.7825	327.06	21849.75	0.0	2044.88	1840.0	1840.0
227	913.0	402.9092	361.34	19824.63	0.0	2027.69	1825.0	1825.0
248	920.0	372.6127	0.0	19587.24	0.0	4994.54	1839.0	1839.0
244	865.0	315.3903	281.41	20503.9	0.0	1920.17	1728.0	1728.0
246	914.0	363.0335	339.29	21683.07	0.0	2029.42	1826.0	1826.0
226	945.0	345.1835	312.66	22412.96	0.0	2097.82	1888.0	1888.0
221	902.0	362.2942	332.28	21415.74	0.0	2004.26	1804.0	1804.0
227	929.0	593.8143	572.55	22054.33	0.0	2064.12	1858.0	1858.0
225	915.0	334.1283	298.62	19793.02	0.0	2031.93	1829.0	1829.0
228	936.0	387.9178	344.18	22214.79	0.0	2079.18	1871.0	1871.0
247	909.0	397.5468	359.09	21564.54	0.0	2019.59	1818.0	1818.0
217	573.0	223.0727	0.0	11582.96	0.0	3111.36	1146.0	1146.0
223	602.0	547.3178	524.78	12943.02	0.0	3269.61	1204.0	1204.0
219	1843.2	1428.2469	1394.03	42312.04	596.98	7529.16	3588.0	3588.0
242	1843.2	1560.765	1534.35	43123.3	0.0	9874.09	3636.0	3636.0
242	1843.2	1323.9359	1295.72	43169.02	1128.01	9884.58	3639.0	3639.0
219	1843.2	1039.401	0.0	42618.26	0.29	9758.15	3593.0	3593.0
219	1843.2	1035.1345	979.78	43581.89	0.0	7711.08	3674.0	3674.0
225	1843.2	1608.1287	1572.65	43665.25	3.57	4090.17	3681.0	3681.0
222	1843.2	1076.8926	963.99	42448.91	123.62	7510.51	3579.0	3579.0
244	1843.2	1557.258	1527.42	42983.81	384.75	4026.4	3624.0	3624.0
222	1945.6	1659.5629	1609.49	44294.63	3.73	7837.52	3734.0	3734.0
222	1945.6	1440.991	1420.44	43924.27	346.23	10057.5	3703.0	3703.0
228	1843.2	1393.1467	1367.36	49974.66	0.0	5327.1	3596.0	3596.0
242	1843.2	1708.2913	1673.39	43275.12	4.63	7656.77	3648.0	3648.0
241	1843.2	2415.4021	2393.9	42192.72	4.03	9661.28	3557.0	3557.0
248	1843.2	1274.8633	1247.7	42368.54	375.46	9709.21	3575.0	3575.0
247	1945.6	1121.3381	1069.34	44965.96	0.0	7956.97	3791.0	3791.0
226	1945.6	1071.891	1034.32	44004.23	3.96	4122.23	3710.0	3710.0
225	1843.2	1419.05	1402.16	43229.81	241.4	7648.63	3644.0	3644.0
226	1843.2	945.8848	912.29	42107.59	2108.53	3944.31	3550.0	3550.0
223	1843.2	1042.5564	1019.28	42448.62	3.97	7510.29	3579.0	3579.0
242	1843.2	1390.9686	1352.31	43431.96	2.7	6630.97	3662.0	3662.0
228	1945.6	1551.0442	1527.87	43886.9	3.77	7765.27	3700.0	3700.0
244	391.0	230.1103	222.1	9287.52	0.0	867.26	1000.0	1000.0
216	1536.0	1536.063	1520.36	35578.11	0.19	6293.92	2999.0	2999.0
228	1536.0	989.0392	975.3	36160.5	392.49	6403.31	3051.0	3051.0
241	1536.0	1107.4464	1085.68	35469.04	3.71	7459.56	2990.0	2990.0
226	1536.0	1328.1905	1312.99	36118.25	376.4	7266.39	3047.0	3047.0
216	1536.0	1427.7226	1401.74	36070.17	514.32	6382.1	3041.0	3041.0
224	1536.0	1250.0731	1171.19	36095.98	0.0	3380.62	3043.0	3043.0
244	1536.0	1514.4701	1392.68	36428.29	0.99	3411.87	3071.0	3071.0
219	1536.0	762.073	719.1	35441.79	0.0	3319.27	2987.0	2987.0
223	1536.0	1221.4315	1186.46	35507.34	3.72	3325.35	2993.0	2993.0
224	1536.0	1061.8596	1036.54	35659.63	0.0	3339.64	3006.0	3006.0
247	1638.4	1125.2667	1097.1	36586.94	0.18	6472.33	3084.0	3084.0
224	1536.0	1082.9796	1067.16	34441.45	3239.45	6263.74	2985.0	2985.0
240	1536.0	1279.8557	1223.28	35543.18	6.04	3329.14	2996.0	2996.0
228	1536.0	758.0702	726.85	35729.61	0.0	6320.72	3012.0	3012.0
247	1638.4	1350.7105	1335.47	36527.42	2.63	8293.51	3079.0	3079.0
223	1536.0	1213.3451	1183.13	36335.59	0.0	3403.15	3063.0	3063.0
223	1536.0	1018.9432	1004.57	36146.07	260.13	6794.18	3047.0	3047.0
240	1536.0	873.0054	826.79	35689.13	5.08	6314.21	3009.0	3009.0
